Date,Open,High,Low,Close,Volume
2021/1/8,3577.68994140625,3588.06005859375,3544.889892578125,3570.110107421875,345600
2021/1/11,3571.321044921875,3597.701904296875,3516.986083984375,3531.498047,362500
2021/1/12,3518.010009765625,3608.340087890625,3517.469970703125,3608.340087890625,323400
2021/1/13,3613.281005859375,3622.347900390625,3575.594970703125,3598.652099609375,388100
2021/1/14,3584.931884765625,3599.05810546875,3559.60009765625,3565.905029296875,347700
2021/1/15,3566.284912109375,3589.26611328125,3533.7880859375,3566.3779296875,324600
2021/1/18,3554.800048828125,3608.77001953125,3544.260009765625,3596.219970703125,301700
2021/1/19,3596.360107421875,3603.14990234375,3553.02001953125,3566.3798828125,323400
2021/1/20,3564.121094,3589.9619140625,3556.443115234375,3583.092041015625,272300
2021/1/21,3590.925048828125,3636.243896484375,3585.802001953125,3621.263916015625,327500
2021/1/22,3616.5400390625,3616.5400390625,3585.033935546875,3606.75,324500
2021/1/25,3605.361083984375,3637.10009765625,3591.02001953125,3624.238037109375,327300
2021/1/26,3610.968994140625,3610.968994140625,3564.741943359375,3569.428955078125,278100
2021/1/27,3567.550048828125,3578.800048828125,3546.489990234375,3573.340087890625,264100
2021/1/28,3534.6689453125,3549.5439453125,3496.878906,3505.176025390625,270900
2021/1/29,3521.718017578125,3531.597900390625,3446.547119140625,3483.069091796875,293700
2021/2/1,3477.172119140625,3506.388916015625,3469.875,3505.283935546875,277600
2021/2/2,3510.80810546875,3535.501953,3495.568115234375,3533.68505859375,264500
2021/2/3,3531.14892578125,3544.009033203125,3508.507080078125,3517.30810546875,297400
2021/2/4,3503.779052734375,3524.721923828125,3465.77099609375,3501.85888671875,298800
2021/2/5,3509.489990234375,3536.5400390625,3492.9599609375,3496.330078,290100
2021/2/8,3504.56298828125,3542.2080078125,3492.128906,3532.447021484375,249800
2021/2/9,3539.77294921875,3604.010986328125,3528.676025390625,3603.489013671875,253800
2021/2/10,3612.613037109375,3662.76611328125,3612.5048828125,3655.087891,257900
2021/2/18,3721.0869140625,3731.68701171875,3663.664063,3675.35693359375,340300
2021/2/19,3661.782958984375,3699.64990234375,3634.014892578125,3696.167969,361100
2021/2/22,3707.18994140625,3717.27001953125,3642.43994140625,3642.43994140625,488800
2021/2/23,3617.699951171875,3672.14990234375,3617.699951171875,3636.360107421875,398900
2021/2/24,3638.93603515625,3645.64697265625,3531.593994140625,3564.080078,362200
2021/2/25,3595.5400390625,3608.56005859375,3568.469970703125,3585.050048828125,366200
2021/2/26,3514.56005859375,3550.409912109375,3500.699951171875,3509.080078,333300
2021/3/1,3531.47998046875,3552.56689453125,3511.989013671875,3551.39990234375,315500
2021/3/2,3566.85205078125,3566.85205078125,3485.364013671875,3508.591064453125,339800
2021/3/3,3500.159912109375,3577.6201171875,3498.719970703125,3576.89990234375,347700
2021/3/4,3546.639892578125,3552.199951171875,3487.3798828125,3503.489990234375,393600
2021/3/5,3463.30908203125,3523.568115234375,3456.6669921875,3501.987060546875,356400
2021/3/8,3524.97998046875,3542.300048828125,3421.219970703125,3421.409912109375,387000
2021/3/9,3415.340087890625,3429.14990234375,3328.31005859375,3359.2900390625,407700
2021/3/10,3389.840087890625,3397.030029296875,3354.820068359375,3357.739990234375,299700
2021/3/11,3369.89990234375,3436.830078,3369.89990234375,3436.830078,322100
2021/3/12,3447.199951171875,3454.510009765625,3417.239990234375,3453.080078,358000
2021/3/15,3441.8798828125,3457.489990234375,3392.510009765625,3419.949951171875,367800
2021/3/16,3424.652099609375,3448.883056640625,3406.175048828125,3446.73291015625,316700
2021/3/17,3435.73193359375,3454.055908203125,3410.281982421875,3445.551025390625,280100
2021/3/18,3449.64111328125,3478.14501953125,3449.376953,3463.068115234375,284400
2021/3/19,3423.8701171875,3439.52001953125,3389.2900390625,3404.659912109375,309200
2021/3/22,3406.1201171875,3443.659912109375,3404.22998046875,3443.43994140625,312600
2021/3/23,3445.340087890625,3445.419922,3390.050048828125,3411.510009765625,326400
2021/3/24,3394.1298828125,3415.2900390625,3362.179931640625,3367.06005859375,317400
2021/3/25,3355.070068359375,3382.22998046875,3344.969970703125,3363.590087890625,270700
2021/3/26,3373.31689453125,3423.222900390625,3373.31689453125,3418.326904296875,274600
2021/3/29,3429.632080078125,3449.833984,3409.886962890625,3435.300048828125,284800
2021/3/30,3432.530029296875,3457.6298828125,3423.320068359375,3456.679931640625,285400
2021/3/31,3452.2099609375,3452.2099609375,3420.830078,3441.909912109375,283000
2021/4/1,3444.81005859375,3470.030029296875,3438.830078,3466.330078,275200
2021/4/2,3472.6279296875,3487.585938,3462.832031,3484.39208984375,262700
2021/4/6,3491.6298828125,3493.280029296875,3471.760009765625,3482.969970703125,234700
2021/4/7,3483.419922,3483.419922,3453.18994140625,3479.6298828125,295800
2021/4/8,3467.489990234375,3495.909912109375,3459.320068359375,3482.550048828125,331800
2021/4/9,3475.43994140625,3475.449951171875,3442.139892578125,3450.679931640625,280100
2021/4/12,3445.969970703125,3456.159912109375,3403.89990234375,3412.949951171875,309600
2021/4/13,3411.2900390625,3425.389892578125,3387.89990234375,3396.469970703125,270600
2021/4/14,3397.02001953125,3420.030029296875,3392.97998046875,3416.719970703125,233200
2021/4/15,3409.610107421875,3409.610107421875,3373.090087890625,3398.989990234375,234000
2021/4/16,3407.18994140625,3432.6298828125,3394.1298828125,3426.6201171875,258600
2021/4/19,3427.550048828125,3479.010009765625,3414.360107421875,3477.550048828125,302700
2021/4/20,3467.14990234375,3494.300048828125,3463.4599609375,3472.93994140625,285300
2021/4/21,3456.300048828125,3481.25,3450.110107421875,3472.929931640625,253800
2021/4/22,3482.830078,3485.360107421875,3456.320068359375,3465.110107421875,251100
2021/4/23,3462.090087890625,3482.360107421875,3456.330078,3474.169922,249400
2021/4/26,3484.110107421875,3497.1201171875,3438.570068359375,3441.169922,277000
2021/4/27,3440.090087890625,3443.85009765625,3417.260009765625,3442.610107421875,253000
2021/4/28,3432.159912109375,3457.070068359375,3423.330078,3457.070068359375,247400
2021/4/29,3458.080078,3478.22998046875,3447.590087890625,3474.89990234375,276600
2021/4/30,3468.300048828125,3469.090087890625,3426.89990234375,3446.860107421875,312700
2021/5/6,3446.070068359375,3471.239990234375,3426.85009765625,3441.280029296875,310400
2021/5/7,3446.409912109375,3457.889892578125,3416.780029296875,3418.8701171875,353800
2021/5/10,3423.590087890625,3429.739990234375,3401.929931640625,3427.989990234375,374200
2021/5/11,3406.60009765625,3448.10009765625,3384.699951171875,3441.85009765625,350900
2021/5/12,3429.75,3466.3701171875,3428.389892578125,3462.75,311400
2021/5/13,3432.139892578125,3448.02001953125,3418.3798828125,3429.5400390625,319300
2021/5/14,3436.090087890625,3490.639892578125,3422.56005859375,3490.3798828125,337000
2021/5/17,3490.409912109375,3530.510009765625,3490.139892578125,3517.6201171875,322100
2021/5/18,3520.64990234375,3529.010009765625,3510.860107421875,3529.010009765625,271300
2021/5/19,3521.110107421875,3521.110107421875,3503.820068359375,3510.9599609375,278300
2021/5/20,3500.8798828125,3517.739990234375,3486.070068359375,3506.93994140625,326000
2021/5/21,3510.840087890625,3518.3798828125,3479.669922,3486.56005859375,283800
2021/5/24,3486.27001953125,3498.300048828125,3469.8701171875,3497.280029296875,289500
2021/5/25,3502.5400390625,3584.580078,3502.43994140625,3581.340087890625,341200
2021/5/26,3586.840087890625,3603.489990234375,3585.3701171875,3593.360107421875,342000
2021/5/27,3585.72998046875,3626.360107421875,3579.260009765625,3608.85009765625,309600
2021/5/28,3610.77001953125,3622.179931640625,3582.360107421875,3600.780029296875,349200
2021/5/31,3600.070068359375,3615.659912109375,3580.64990234375,3615.47998046875,331500
2021/6/1,3608.60009765625,3626.070068359375,3581.909912109375,3624.7099609375,352800
2021/6/2,3626.330078,3629.2900390625,3584.60009765625,3597.139892578125,348600
2021/6/3,3595.419922,3618.510009765625,3584.2099609375,3584.2099609375,354200
2021/6/4,3565.469970703125,3618.800048828125,3561.889892578125,3591.840087890625,330900
2021/6/7,3597.139892578125,3600.3798828125,3581.89990234375,3599.5400390625,303700
2021/6/8,3598.75,3621.52001953125,3563.25,3580.110107421875,304500
2021/6/9,3576.800048828125,3598.7099609375,3572.639892578125,3591.39990234375,298300
2021/6/10,3587.530029296875,3624.340087890625,3584.1298828125,3610.860107421875,318200
2021/6/11,3614.110107421875,3614.39990234375,3587.14990234375,3589.75,360600
2021/6/15,3587.469970703125,3592.949951171875,3547.18994140625,3556.56005859375,349200
2021/6/16,3556.7099609375,3561.090087890625,3513.56005859375,3518.330078,312600
2021/6/17,3508.320068359375,3534.199951171875,3507.35009765625,3525.60009765625,277200
2021/6/18,3520.5,3535.6201171875,3503.179931640625,3525.10009765625,296700
2021/6/21,3515.5,3540.300048828125,3504.010009765625,3529.179931640625,280900
2021/6/22,3539.7900390625,3560.18994140625,3536.81005859375,3557.409912109375,307500
2021/6/23,3559.39990234375,3577.469970703125,3549.85009765625,3566.219970703125,310700
2021/6/24,3568.580078,3570.489990234375,3548.820068359375,3566.64990234375,335400
2021/6/25,3567.3798828125,3614.300048828125,3564.52001953125,3607.56005859375,346100
2021/6/28,3612.25,3614.360107421875,3594.219970703125,3606.3701171875,321300
2021/6/29,3601.679931640625,3601.830078,3570.530029296875,3573.179931640625,306100
2021/6/30,3572.6201171875,3594.1201171875,3569.5,3591.199951171875,268200
2021/7/1,3600.550048828125,3607.699951171875,3573.93994140625,3588.780029296875,291900
2021/7/2,3569.889892578125,3569.889892578125,3514.340087890625,3518.760009765625,291900
2021/7/5,3516.919922,3534.320068359375,3510.580078,3534.320068359375,288100
2021/7/6,3533.1298828125,3538.35009765625,3496.929931640625,3530.260009765625,314100
2021/7/7,3508.590087890625,3557.8798828125,3504.469970703125,3553.719970703125,318800
2021/7/8,3557.219970703125,3558.679931640625,3521.06005859375,3525.5,350900
2021/7/9,3512.22998046875,3529.31005859375,3485.050048828125,3524.090087890625,349900
2021/7/12,3545.199951171875,3565.030029296875,3527.389892578125,3547.840087890625,403600
2021/7/13,3547.590087890625,3567.47998046875,3542.820068359375,3566.52001953125,362400
2021/7/14,3560.830078,3560.830078,3525.489990234375,3528.5,372200
2021/7/15,3519.06005859375,3565.929931640625,3514.260009765625,3564.590087890625,363300
2021/7/16,3559.530029296875,3566,3537.72998046875,3539.300048828125,366000
2021/7/19,3530.489990234375,3544.8798828125,3506.340087890625,3539.1201171875,336800
2021/7/20,3515.070068359375,3538.639892578125,3509.18994140625,3536.7900390625,293800
2021/7/21,3543.052978515625,3569.090087890625,3543.052978515625,3562.660888671875,339000
2021/7/22,3563.660888671875,3576.472900390625,3558.292969,3574.73388671875,381100
2021/7/23,3571.719970703125,3571.85009765625,3541.510009765625,3550.39990234375,446400
2021/7/26,3538.013916015625,3538.013916015625,3424.741943359375,3467.43994140625,442900
2021/7/27,3467.447021484375,3483.8740234375,3380.27587890625,3381.179931640625,469100
2021/7/28,3355.820068359375,3385.5400390625,3312.719970703125,3361.590087890625,395800
2021/7/29,3403.840087890625,3416.610107421875,3382.570068359375,3411.719970703125,344600
2021/7/30,3398.199951171875,3404.8798828125,3370.449951171875,3397.360107421875,381400
2021/8/2,3385.68994140625,3464.2900390625,3367.639892578125,3464.2900390625,432900
2021/8/3,3446.780029296875,3470.659912109375,3435.4599609375,3447.989990234375,400700
2021/8/4,3442.93994140625,3477.60009765625,3440.780029296875,3477.219970703125,348700
2021/8/5,3461.719970703125,3486.159912109375,3449.389892578125,3466.550048828125,348400
2021/8/6,3465.47998046875,3466.389892578125,3436.929931640625,3458.22998046875,336800
2021/8/9,3441.75,3502.840087890625,3438.699951171875,3494.6298828125,349900
2021/8/10,3488.659912109375,3529.929931640625,3477.06005859375,3529.929931640625,345100
2021/8/11,3527.110107421875,3544.090087890625,3524.0400390625,3532.6201171875,383800
2021/8/12,3522.719970703125,3538.39990234375,3513.449951171875,3524.739990234375,381100
2021/8/13,3514.469970703125,3540.080078,3500.800048828125,3516.300048828125,378200
2021/8/16,3514.340087890625,3537.85009765625,3510.89990234375,3517.340087890625,391100
2021/8/17,3512.10888671875,3531.72509765625,3438.123047,3446.97607421875,422900
2021/8/18,3442.346923828125,3487.43603515625,3437.69091796875,3485.285888671875,389200
2021/8/19,3475.298095703125,3480.4599609375,3446.014892578125,3465.554931640625,382400
2021/8/20,3442.506103515625,3453.153076171875,3394.971923828125,3427.333984,391100
2021/8/23,3436.800048828125,3481.25,3436.669922,3477.1298828125,384700
2021/8/24,3482.26611328125,3522.697021484375,3481.14111328125,3514.470947265625,430200
2021/8/25,3517.919922,3540.389892578125,3510.070068359375,3540.3798828125,450000
2021/8/26,3537.31396484375,3537.31591796875,3499.452880859375,3501.664063,502900
2021/8/27,3494.417969,3530.193115234375,3493.375,3522.156982421875,455300
2021/8/30,3535.072998046875,3539.493896484375,3512.992919921875,3528.15087890625,512800
2021/8/31,3519.02001953125,3543.93994140625,3496.389892578125,3543.93994140625,524200
2021/9/1,3543.8701171875,3582.320068359375,3514.669922,3567.10009765625,667300
2021/9/2,3559.89990234375,3597.3701171875,3557.679931640625,3597.0400390625,572700
2021/9/3,3602.739990234375,3613.949951171875,3569.39990234375,3581.72998046875,614500
2021/9/6,3580.139892578125,3626.2900390625,3580.139892578125,3621.860107421875,521700
2021/9/7,3621.7099609375,3681.929931640625,3615.139892578125,3676.590087890625,547700
2021/9/8,3673.39990234375,3695.320068359375,3661,3675.18994140625,586400
2021/9/9,3666.820068359375,3693.449951171875,3662.159912109375,3693.1298828125,604800
2021/9/10,3691.18603515625,3722.873047,3681.64208984375,3703.110107421875,635200
2021/9/13,3699.25,3716.830078,3692.820068359375,3715.3701171875,557500
2021/9/14,3709.6298828125,3723.85009765625,3655.6298828125,3662.60009765625,565000
2021/9/15,3651.159912109375,3677.530029296875,3638.320068359375,3656.219970703125,475000
2021/9/16,3664.840087890625,3677.919922,3606.72998046875,3607.090087890625,546700
2021/9/17,3595.27001953125,3620.9599609375,3569.27001953125,3613.969970703125,516900
2021/9/22,3563.2099609375,3629.449951171875,3560.5,3628.489990234375,472300
2021/9/23,3651.27001953125,3670.949951171875,3632.280029296875,3642.219970703125,535000
2021/9/24,3637.8701171875,3651.429931640625,3607.7900390625,3613.070068359375,507300
2021/9/27,3625.9599609375,3640.81005859375,3559.919922,3582.830078,510800
2021/9/28,3577.889892578125,3610.919922,3568.820068359375,3602.219970703125,444200
2021/9/29,3573.52001953125,3573.52001953125,3518.050048828125,3536.2900390625,452500
2021/9/30,3541.929931640625,3572.429931640625,3541.929931640625,3568.169922,395600
2021/10/8,3609.090087890625,3612.550048828125,3571.72998046875,3592.169922,407200
2021/10/11,3600.360107421875,3614.699951171875,3586.75,3591.7099609375,394400
2021/10/12,3581.300048828125,3583.639892578125,3515.139892578125,3546.93994140625,405400
2021/10/13,3543.489990234375,3569.1298828125,3515.64990234375,3561.760009765625,325100
2021/10/14,3555.110107421875,3569.68994140625,3547.179931640625,3558.280029296875,295000
2021/10/15,3551.989990234375,3578.77001953125,3542.68994140625,3572.3701171875,320300
2021/10/18,3571.050048828125,3571.050048828125,3539.47998046875,3568.139892578125,341000
2021/10/19,3562.300048828125,3596.7900390625,3560.6201171875,3593.14990234375,334200
2021/10/20,3583.239990234375,3596.050048828125,3574.300048828125,3587,344200
2021/10/21,3590.050048828125,3610.9599609375,3576.35009765625,3594.780029296875,352300
2021/10/22,3594.75,3607.580078,3578.760009765625,3582.60009765625,353200
2021/10/25,3574.260009765625,3611.090087890625,3564.2099609375,3609.860107421875,321200
2021/10/26,3612.830078,3625.02001953125,3589.7099609375,3597.639892578125,337300
2021/10/27,3589.860107421875,3589.860107421875,3553.1298828125,3562.31005859375,350600
2021/10/28,3548.699951171875,3552.0400390625,3509.489990234375,3518.419922,378200
2021/10/29,3519.330078,3547.340087890625,3502.800048828125,3547.340087890625,358800
2021/11/1,3530.39990234375,3556.590087890625,3519.2900390625,3544.47998046875,382300
2021/11/2,3543.3798828125,3559.050048828125,3477.659912109375,3505.6298828125,417600
2021/11/3,3501.110107421875,3512.610107421875,3480.489990234375,3498.5400390625,306600
2021/11/4,3505.889892578125,3527.949951171875,3503.010009765625,3526.8701171875,319400
2021/11/5,3520.2099609375,3525.8701171875,3491.4599609375,3491.570068359375,354500
2021/11/8,3491.969970703125,3507.27001953125,3484.239990234375,3498.6298828125,298200
2021/11/9,3507.110107421875,3514.949951171875,3489.0400390625,3507,287300
2021/11/10,3498.93994140625,3498.93994140625,3448.43994140625,3492.4599609375,307000
2021/11/11,3486.449951171875,3534.199951171875,3482.830078,3532.7900390625,322100
2021/11/12,3534.14990234375,3543.64990234375,3527.389892578125,3539.10009765625,308700
2021/11/15,3542.89990234375,3550.43994140625,3521.2900390625,3533.300048828125,313000
2021/11/16,3530.4599609375,3549.77001953125,3517.81005859375,3521.7900390625,310400
2021/11/17,3518.56005859375,3537.510009765625,3513.52001953125,3537.3701171875,276700
2021/11/18,3531.489990234375,3537.97998046875,3513.110107421875,3520.7099609375,312400
2021/11/19,3519.280029296875,3561.909912109375,3517.64990234375,3560.3701171875,318000
2021/11/22,3562.762939453125,3585.18798828125,3562.7509765625,3582.080078,330000
2021/11/23,3580.506103515625,3598.375,3577.361083984375,3589.089111328125,360000
2021/11/24,3590.01904296875,3602.735107421875,3575.2880859375,3592.702880859375,336800
2021/11/25,3593.389892578125,3597.14990234375,3579.530029296875,3584.179931640625,306500
2021/11/26,3576.110107421875,3576.110107421875,3554.8798828125,3564.090087890625,301000
2021/11/29,3528.669922,3563.679931640625,3526.360107421875,3562.699951171875,333600
2021/11/30,3570.75,3582.1201171875,3546.360107421875,3563.889892578125,349200
2021/12/1,3561.889892578125,3576.889892578125,3558.68994140625,3576.889892578125,329900
2021/12/2,3573.25,3586.8701171875,3567.139892578125,3573.840087890625,354000
2021/12/3,3576.449951171875,3608.469970703125,3573.2099609375,3607.429931640625,377600
2021/12/6,3615.239990234375,3626.1298828125,3586.81005859375,3589.31005859375,418700
2021/12/7,3611.219970703125,3614.219970703125,3572.570068359375,3595.090087890625,403800
2021/12/8,3602.820068359375,3637.719970703125,3591.989990234375,3637.570068359375,361000
2021/12/9,3641.159912109375,3688.39990234375,3638.699951171875,3673.0400390625,431900
2021/12/10,3654.3701171875,3667.85009765625,3651.35009765625,3666.35009765625,420000
2021/12/13,3686.93994140625,3708.93994140625,3678.06005859375,3681.080078,424100
2021/12/14,3669.81005859375,3671.679931640625,3654.659912109375,3661.530029296875,362200
2021/12/15,3655.050048828125,3668.39990234375,3645.239990234375,3647.6298828125,377500
2021/12/16,3648.929931640625,3675.02001953125,3644.659912109375,3675.02001953125,381300
2021/12/17,3670.260009765625,3673.64990234375,3631.659912109375,3632.360107421875,408500
2021/12/20,3620.0400390625,3643.949951171875,3589.360107421875,3593.60009765625,423900
2021/12/21,3591.449951171875,3627.090087890625,3591.449951171875,3625.1298828125,408200
2021/12/22,3632.679931640625,3635.89990234375,3616.550048828125,3622.6201171875,394800
2021/12/23,3625.469970703125,3643.550048828125,3618.050048828125,3643.340087890625,382900
2021/12/24,3645.39501953125,3648.9560546875,3612.06689453125,3618.053955078125,390300
2021/12/27,3613.050048828125,3632.18994140625,3601.93994140625,3615.969970703125,329200
2021/12/28,3619.64208984375,3631.076904296875,3607.364013671875,3630.112060546875,316200
2021/12/29,3630.919922,3630.919922,3596.320068359375,3597,305100
2021/12/30,3596.489990234375,3628.919922,3595.5,3619.18994140625,307800
2021/12/31,3626.239990234375,3642.840087890625,3624.93994140625,3639.780029296875,329700
2022/1/4,3649.14990234375,3651.889892578125,3610.090087890625,3632.330078,405000
2022/1/5,3628.260009765625,3628.260009765625,3583.469970703125,3595.179931640625,423900
2022/1/6,3581.219970703125,3594.489990234375,3559.8798828125,3586.080078,371500
2022/1/7,3588.989990234375,3607.22998046875,3577.10009765625,3579.5400390625,436300
2022/1/10,3572.739990234375,3593.52001953125,3555.1298828125,3593.52001953125,356200
2022/1/11,3589.89990234375,3602.14990234375,3562.75,3567.43994140625,359800
2022/1/12,3578.159912109375,3599.5,3572.10009765625,3597.429931640625,343100
2022/1/13,3601.030029296875,3601.070068359375,3555.159912109375,3555.260009765625,369400
2022/1/14,3544.070068359375,3548.419922,3519.320068359375,3521.260009765625,376900
2022/1/17,3522.090087890625,3546.090087890625,3519.429931640625,3541.669922,312900
2022/1/18,3541.889892578125,3579.31005859375,3531.330078,3569.909912109375,377100
2022/1/19,3567.6298828125,3578.72998046875,3541.659912109375,3558.179931640625,333200
2022/1/20,3556.22998046875,3576.260009765625,3540.550048828125,3555.06005859375,379500
2022/1/21,3546.75,3547,3514.889892578125,3522.570068359375,326500
2022/1/24,3508.239990234375,3531.610107421875,3500.139892578125,3524.110107421875,280300
2022/1/25,3509.280029296875,3519.830078,3433.06005859375,3433.06005859375,327400
2022/1/26,3442.68994140625,3462.1201171875,3417.760009765625,3455.669922,275100
2022/1/27,3456.10009765625,3456.360107421875,3392.02001953125,3394.25,280600
2022/1/28,3407.590087890625,3417.050048828125,3356.56005859375,3361.43994140625,290900
2022/2/7,3407.760009765625,3434.030029296875,3407.760009765625,3429.580078,320500
2022/2/8,3428.5400390625,3453.18994140625,3390.4599609375,3452.6298828125,366100
2022/2/9,3450.820068359375,3484.739990234375,3444.080078,3479.949951171875,350200
2022/2/10,3481.909912109375,3488.860107421875,3464.219970703125,3485.909912109375,355700
2022/2/11,3472.280029296875,3500.14990234375,3459.330078,3462.949951171875,361400
2022/2/14,3451.85009765625,3457.260009765625,3415.449951171875,3428.8798828125,315300
2022/2/15,3428.0400390625,3447.489990234375,3421.639892578125,3446.090087890625,275600
2022/2/16,3457.070068359375,3475.06005859375,3453.800048828125,3465.830078,275000
2022/2/17,3464.2099609375,3480.969970703125,3454.280029296875,3468.0400390625,297300
2022/2/18,3451.6298828125,3490.760009765625,3447.030029296875,3490.760009765625,295100
2022/2/21,3488.409912109375,3492.199951171875,3471.68994140625,3490.610107421875,301500
2022/2/22,3473.2900390625,3473.389892578125,3437.669922,3457.14990234375,326300
2022/2/23,3458.510009765625,3490.760009765625,3458.179931640625,3489.14990234375,325600
2022/2/24,3474.3701171875,3486.97998046875,3400.2099609375,3429.9599609375,488400
2022/2/25,3445.340087890625,3480.179931640625,3440.929931640625,3451.409912109375,377500
2022/2/28,3450.320068359375,3462.31005859375,3425.52001953125,3462.31005859375,345800
2022/3/1,3471.360107421875,3491.1298828125,3465.719970703125,3488.830078,326000
2022/3/2,3478.2900390625,3486.6201171875,3467,3484.18994140625,329400
2022/3/3,3495.929931640625,3500.2900390625,3473.340087890625,3481.110107421875,412600
2022/3/4,3459.97998046875,3474.8798828125,3437.699951171875,3447.64990234375,393500
2022/3/7,3438.56005859375,3438.56005859375,3360.739990234375,3372.860107421875,393600
2022/3/8,3372.550048828125,3383.6298828125,3287.340087890625,3293.530029296875,415900
2022/3/9,3303.7099609375,3321.47998046875,3147.679931640625,3256.389892578125,466300
2022/3/10,3312.179931640625,3326.580078,3291.239990234375,3296.090087890625,378300
2022/3/11,3259.320068359375,3315.659912109375,3217.419922,3309.75,384100
2022/3/14,3271.889892578125,3297.800048828125,3223.530029296875,3223.530029296875,338000
2022/3/15,3192.360107421875,3196.919922,3063.969970703125,3063.969970703125,465000
2022/3/16,3107.669922,3177.7900390625,3023.300048828125,3170.7099609375,444700
2022/3/17,3215.010009765625,3260.169922,3202.929931640625,3215.0400390625,420800
2022/3/18,3207.14990234375,3260.780029296875,3197.360107421875,3251.070068359375,373000
2022/3/21,3255.6201171875,3267.5,3223.389892578125,3253.68994140625,354200
2022/3/22,3249.5400390625,3279.110107421875,3239.530029296875,3259.860107421875,361200
2022/3/23,3264.7900390625,3279.889892578125,3251.97998046875,3271.030029296875,349900
2022/3/24,3256.06005859375,3266.889892578125,3236.659912109375,3250.260009765625,329000
2022/3/25,3247.159912109375,3257.110107421875,3211.639892578125,3212.239990234375,340000
2022/3/28,3185.169922,3230.219970703125,3159.830078,3214.5,345000
2022/3/29,3216.010009765625,3229.179931640625,3196.4599609375,3203.93994140625,316300
2022/3/30,3217.590087890625,3266.60009765625,3216.300048828125,3266.60009765625,366800
2022/3/31,3256.139892578125,3272.0400390625,3246.06005859375,3252.199951171875,398400
2022/4/1,3234.669922,3287.22998046875,3226.300048828125,3282.719970703125,378200
2022/4/6,3269.429931640625,3288.110107421875,3255.68994140625,3283.429931640625,429600
2022/4/7,3267.81005859375,3290.260009765625,3236.47998046875,3236.699951171875,402600
2022/4/8,3239.8798828125,3257.090087890625,3208.35009765625,3251.85009765625,413800
2022/4/11,3239.860107421875,3239.860107421875,3156.510009765625,3167.1298828125,424200
2022/4/12,3165.1201171875,3214.5400390625,3140.89990234375,3213.330078,418300
2022/4/13,3199.800048828125,3225.469970703125,3183.530029296875,3186.820068359375,391200
2022/4/14,3203.6298828125,3240,3200.22998046875,3225.639892578125,371200
2022/4/15,3210.699951171875,3229.865966796875,3200.133056640625,3211.2451171875,407800
2022/4/18,3185.93994140625,3204.030029296875,3166.97998046875,3195.52001953125,347400
2022/4/19,3192.090087890625,3207.830078,3174.7099609375,3194.030029296875,339900
2022/4/20,3189.889892578125,3191.830078,3142.050048828125,3151.050048828125,362000
2022/4/21,3138.429931640625,3160.89990234375,3069.679931640625,3079.81005859375,391900
2022/4/22,3058.39990234375,3105.659912109375,3049.360107421875,3086.919922,342000
2022/4/25,3034.27001953125,3043.820068359375,2928.510009765625,2928.510009765625,433600
2022/4/26,2930.449951171875,2957.679931640625,2878.260009765625,2886.429931640625,401600
2022/4/27,2866.820068359375,2959.179931640625,2863.64990234375,2958.280029296875,423100
2022/4/28,2945.81005859375,2991.510009765625,2936.7900390625,2975.47998046875,100
